input,R,G,B
3.867187500000000000e-01,4.306773194375000391e-01,4.124948292000000238e-01,3.856768707000000074e-01
3.906250000000000000e-01,4.360970394499999458e-01,4.166496377999999723e-01,3.889840405000000167e-01
3.945312500000000000e-01,4.415167594624999636e-01,4.208044463999999762e-01,3.922912102999999706e-01
3.984375000000000000e-01,4.469364794750000369e-01,4.249592549999999802e-01,3.955983800999999800e-01
4.023437500000000000e-01,4.523561994874999992e-01,4.291140636000000397e-01,3.989055498999999894e-01
4.062500000000000000e-01,4.577759195000000170e-01,4.332688721999999881e-01,4.022127196999999987e-01
4.101562500000000000e-01,4.629531249749999633e-01,4.375508595375000032e-01,4.058781027375000239e-01
4.140625000000000000e-01,4.681303304500000206e-01,4.418328468750000182e-01,4.095434857749999935e-01
4.179687500000000000e-01,4.733075359249999670e-01,4.461148342124999777e-01,4.132088688124999631e-01
4.218750000000000000e-01,4.784847414000000243e-01,4.503968215500000483e-01,4.168742518499999328e-01
4.257812500000000000e-01,4.836619468749999706e-01,4.546788088875000078e-01,4.205396348875000134e-01
4.296875000000000000e-01,4.888391523500000280e-01,4.589607962249999673e-01,4.242050179249999831e-01
4.335937500000000000e-01,4.940163578249999743e-01,4.632427835624999823e-01,4.278704009624999527e-01
4.375000000000000000e-01,4.991935632999999761e-01,4.675247708999999974e-01,4.315357839999999778e-01
4.414062500000000000e-01,5.040445987749999635e-01,4.719526162625000132e-01,4.356587020125000098e-01
4.453125000000000000e-01,5.088956342499999508e-01,4.763804616249999735e-01,4.397816200249999863e-01
4.492187500000000000e-01,5.137466697249999381e-01,4.808083069874999893e-01,4.439045380374999628e-01
4.531250000000000000e-01,5.185977051999999254e-01,4.852361523499999496e-01,4.480274560500000502e-01
4.570312500000000000e-01,5.234487406750000238e-01,4.896639977125000209e-01,4.521503740625000267e-01
4.609375000000000000e-01,5.282997761500000111e-01,4.940918430750000367e-01,4.562732920750000587e-01
4.648437500000000000e-01,5.331508116249999985e-01,4.985196884374999970e-01,4.603962100874999797e-01
4.687500000000000000e-01,5.380018470999999858e-01,5.029475338000000129e-01,4.645191281000000116e-01
4.726562500000000000e-01,5.425653442375000246e-01,5.074036448124999987e-01,4.687902821375000140e-01
4.765625000000000000e-01,5.471288413749999524e-01,5.118597558249999846e-01,4.730614361750000718e-01
4.804687500000000000e-01,5.516923385124999912e-01,5.163158668374999705e-01,4.773325902125000186e-01
4.843750000000000000e-01,5.562558356500000301e-01,5.207719778499999563e-01,4.816037442500000210e-01
4.882812500000000000e-01,5.608193327874999579e-01,5.252280888625000532e-01,4.858748982874999678e-01
4.921875000000000000e-01,5.653828299249999967e-01,5.296841998750000391e-01,4.901460523249999701e-01
4.960937500000000000e-01,5.699463270624999245e-01,5.341403108875000250e-01,4.944172063624999724e-01
5.000000000000000000e-01,5.745098241999999633e-01,5.385964219000000108e-01,4.986883603999999748e-01
5.039062500000000000e-01,5.790323470000000583e-01,5.429463556125000423e-01,5.025918627625000079e-01
5.078125000000000000e-01,5.835548697999999312e-01,5.472962893249999627e-01,5.064953651250000410e-01
5.117187500000000000e-01,5.880773925999998042e-01,5.516462230374999942e-01,5.103988674874999631e-01
5.156250000000000000e-01,5.925999153999998992e-01,5.559961567500000257e-01,5.143023698499999963e-01
5.195312500000000000e-01,5.971224381999999942e-01,5.603460904625000571e-01,5.182058722125000294e-01
5.234375000000000000e-01,6.016449609999999781e-01,5.646960241750000886e-01,5.221093745749999515e-01
5.273437500000000000e-01,6.061674837999999621e-01,5.690459578875000091e-01,5.260128769374999846e-01
5.312500000000000000e-01,6.106900065999999461e-01,5.733958916000000405e-01,5.299163793000000178e-01
5.351562500000000000e-01,6.151235878999999906e-01,5.776436799999999927e-01,5.335905387249999521e-01
5.390625000000000000e-01,6.195571691999999242e-01,5.818914684000000559e-01,5.372646981499999974e-01
5.429687500000000000e-01,6.239907504999999688e-01,5.861392568000001191e-01,5.409388575750000427e-01
5.468750000000000000e-01,6.284243318000000134e-01,5.903870452000000713e-01,5.446130170000000881e-01
5.507812500000000000e-01,6.328579130999999469e-01,5.946348335999999124e-01,5.482871764250000224e-01
5.546875000000000000e-01,6.372914943999999915e-01,5.988826219999998646e-01,5.519613358500000677e-01
5.585937500000000000e-01,6.417250756999999250e-01,6.031304104000000388e-01,5.556354952750001130e-01
5.625000000000000000e-01,6.461586569999999696e-01,6.073781987999999910e-01,5.593096547000000474e-01
5.664062500000000000e-01,6.504653507625000053e-01,6.115267339499999011e-01,5.628687887750001284e-01
5.703125000000000000e-01,6.547720445250000409e-01,6.156752691000000333e-01,5.664279228499999874e-01
5.742187500000000000e-01,6.590787382874999656e-01,6.198238042500000544e-01,5.699870569249999575e-01
5.781250000000000000e-01,6.633854320500001123e-01,6.239723394000000756e-01,5.735461909999999275e-01
5.820312500000000000e-01,6.676921258125000369e-01,6.281208745499999857e-01,5.771053250750001196e-01
5.859375000000000000e-01,6.719988195749999615e-01,6.322694097000000069e-01,5.806644591500000896e-01
5.898437500000000000e-01,6.763055133374999972e-01,6.364179448500001390e-01,5.842235932249999486e-01
5.937500000000000000e-01,6.806122071000000329e-01,6.405664800000000492e-01,5.877827273000000297e-01
5.976562500000000000e-01,6.847653097250000487e-01,6.446173450875000155e-01,5.913158911750000524e-01
6.015625000000000000e-01,6.889184123500001755e-01,6.486682101749999818e-01,5.948490550499999641e-01
6.054687500000000000e-01,6.930715149749999693e-01,6.527190752624999481e-01,5.983822189249999868e-01
6.093750000000000000e-01,6.972246176000000961e-01,6.567699403500000255e-01,6.019153827999998985e-01
6.132812500000000000e-01,7.013777202250001119e-01,6.608208054375001028e-01,6.054485466750000322e-01
6.171875000000000000e-01,7.055308228499999057e-01,6.648716705250000691e-01,6.089817105500000549e-01
6.210937500000000000e-01,7.096839254750000325e-01,6.689225356125000355e-01,6.125148744249999666e-01
6.250000000000000000e-01,7.138370281000000483e-01,6.729734007000000018e-01,6.160480382999999893e-01
6.289062500000000000e-01,7.178135706375000646e-01,6.769283000500000425e-01,6.196312917999999836e-01
6.328125000000000000e-01,7.217901131750000809e-01,6.808831993999999721e-01,6.232145453000000890e-01
6.367187500000000000e-01,7.257666557125000972e-01,6.848380987500000128e-01,6.267977987999999723e-01
6.406250000000000000e-01,7.297431982500000025e-01,6.887929981000000534e-01,6.303810522999999666e-01
6.445312500000000000e-01,7.337197407874999078e-01,6.927478974499999831e-01,6.339643058000000719e-01
6.484375000000000000e-01,7.376962833249999241e-01,6.967027968000000238e-01,6.375475592999999552e-01
6.523437500000000000e-01,7.416728258624999404e-01,7.006576961499999534e-01,6.411308128000000606e-01
6.562500000000000000e-01,7.456493683999999567e-01,7.046125954999999941e-01,6.447140663000000549e-01
6.601562500000000000e-01,7.494261107874999883e-01,7.084739567250000203e-01,6.484169636375001211e-01
6.640625000000000000e-01,7.532028531749999090e-01,7.123353179500000465e-01,6.521198609750000763e-01
6.679687500000000000e-01,7.569795955625000516e-01,7.161966791750000727e-01,6.558227583125000315e-01
6.718750000000000000e-01,7.607563379499998613e-01,7.200580403999998769e-01,6.595256556500000977e-01
6.757812500000000000e-01,7.645330803374998929e-01,7.239194016249999031e-01,6.632285529875000529e-01
6.796875000000000000e-01,7.683098227250000356e-01,7.277807628500000403e-01,6.669314503250001192e-01
6.835937500000000000e-01,7.720865651124999562e-01,7.316421240749999555e-01,6.706343476624999633e-01
6.875000000000000000e-01,7.758633074999999879e-01,7.355034852999999817e-01,6.743372450000000295e-01
6.914062500000000000e-01,7.794155671124999296e-01,7.392744103874999695e-01,6.782246980749999654e-01
6.953125000000000000e-01,7.829678267250000934e-01,7.430453354749999573e-01,6.821121511500001233e-01
6.992187500000000000e-01,7.865200863374999241e-01,7.468162605624999451e-01,6.859996042250000592e-01
7.031250000000000000e-01,7.900723459499998658e-01,7.505871856499999328e-01,6.898870573000001061e-01
7.070312500000000000e-01,7.936246055625000295e-01,7.543581107375001427e-01,6.937745103749999309e-01
7.109375000000000000e-01,7.971768651749999712e-01,7.581290358250000194e-01,6.976619634499998668e-01
7.148437500000000000e-01,8.007291247875000240e-01,7.618999609124998962e-01,7.015494165250000247e-01
7.187500000000000000e-01,8.042813843999999657e-01,7.656708859999999950e-01,7.054368695999999606e-01
7.226562500000000000e-01,8.076432920749999633e-01,7.693467362749999428e-01,7.094401406874999427e-01
7.265625000000000000e-01,8.110051997499998500e-01,7.730225865500000015e-01,7.134434117749999249e-01
7.304687500000000000e-01,8.143671074249998476e-01,7.766984368249999493e-01,7.174466828624999071e-01
