input,R,G,B
1.210937500000000000e-01,8.713591453749999771e-02,1.172304024749999951e-01,1.728938249999999732e-01
1.250000000000000000e-01,9.037401750000000067e-02,1.204181839999999976e-01,1.759192138000000016e-01
1.289062500000000000e-01,9.338292352500000837e-02,1.235136397500000011e-01,1.792177483874999866e-01
1.328125000000000000e-01,9.639182955000000219e-02,1.266090954999999907e-01,1.825162829749999993e-01
1.367187500000000000e-01,9.940073557500000989e-02,1.297045512500000219e-01,1.858148175625000120e-01
1.406250000000000000e-01,1.024096416000000176e-01,1.328000069999999977e-01,1.891133521500000247e-01
1.445312500000000000e-01,1.054185476249999975e-01,1.358954627500000290e-01,1.924118867374999819e-01
1.484375000000000000e-01,1.084274536500000052e-01,1.389909185000000047e-01,1.957104213249999947e-01
1.523437500000000000e-01,1.114363596749999991e-01,1.420863742500000360e-01,1.990089559125000074e-01
1.562500000000000000e-01,1.144452657000000068e-01,1.451818300000000117e-01,2.023074904999999923e-01
1.601562500000000000e-01,1.175327115750000040e-01,1.482473271875000276e-01,2.054082724999999887e-01
1.640625000000000000e-01,1.206201574500000151e-01,1.513128243750000157e-01,2.085090545000000128e-01
1.679687500000000000e-01,1.237076033249999985e-01,1.543783215625000316e-01,2.116098365000000092e-01
1.718750000000000000e-01,1.267950492000000096e-01,1.574438187500000197e-01,2.147106185000000056e-01
1.757812500000000000e-01,1.298824950749999929e-01,1.605093159374999801e-01,2.178114004999999742e-01
1.796875000000000000e-01,1.329699409500000040e-01,1.635748131249999959e-01,2.209121824999999706e-01
1.835937500000000000e-01,1.360573868249999874e-01,1.666403103124999840e-01,2.240129644999999947e-01
1.875000000000000000e-01,1.391448326999999985e-01,1.697058074999999999e-01,2.271137464999999911e-01
1.914062500000000000e-01,1.423403423000000056e-01,1.727770536749999863e-01,2.300700989624999970e-01
1.953125000000000000e-01,1.455358519000000128e-01,1.758482998500000283e-01,2.330264514250000030e-01
1.992187500000000000e-01,1.487313614999999922e-01,1.789195460250000147e-01,2.359828038874999812e-01
2.031250000000000000e-01,1.519268710999999716e-01,1.819907922000000289e-01,2.389391563499999871e-01
2.070312500000000000e-01,1.551223807000000066e-01,1.850620383749999875e-01,2.418955088124999930e-01
2.109375000000000000e-01,1.583178902999999860e-01,1.881332845499999740e-01,2.448518612749999712e-01
2.148437500000000000e-01,1.615133998999999931e-01,1.912045307250000159e-01,2.478082137374999772e-01
2.187500000000000000e-01,1.647089095000000003e-01,1.942757769000000023e-01,2.507645661999999831e-01
2.226562500000000000e-01,1.680353329750000069e-01,1.973887123000000188e-01,2.536422349249999320e-01
2.265625000000000000e-01,1.713617564500000134e-01,2.005016477000000075e-01,2.565199036499999918e-01
2.304687500000000000e-01,1.746881799249999923e-01,2.036145831000000239e-01,2.593975723750000517e-01
2.343750000000000000e-01,1.780146033999999988e-01,2.067275184999999849e-01,2.622752411000000006e-01
2.382812500000000000e-01,1.813410268750000054e-01,2.098404538999999736e-01,2.651529098250000049e-01
2.421875000000000000e-01,1.846674503499999842e-01,2.129533892999999900e-01,2.680305785500000093e-01
2.460937500000000000e-01,1.879938738249999908e-01,2.160663246999999787e-01,2.709082472750000137e-01
2.500000000000000000e-01,1.913202972999999973e-01,2.191792600999999951e-01,2.737859160000000180e-01
2.539062500000000000e-01,1.948001631124999800e-01,2.223706167374999709e-01,2.766517473125000293e-01
2.578125000000000000e-01,1.982800289249999903e-01,2.255619733750000022e-01,2.795175786250000405e-01
2.617187500000000000e-01,2.017598947374999729e-01,2.287533300125000058e-01,2.823834099374999962e-01
2.656250000000000000e-01,2.052397605499999833e-01,2.319446866499999815e-01,2.852492412500000074e-01
2.695312500000000000e-01,2.087196263625000214e-01,2.351360432874999851e-01,2.881150725625000186e-01
2.734375000000000000e-01,2.121994921750000040e-01,2.383273999250000164e-01,2.909809038749999743e-01
2.773437500000000000e-01,2.156793579875000144e-01,2.415187565625000199e-01,2.938467351874999856e-01
2.812500000000000000e-01,2.191592237999999970e-01,2.447101131999999957e-01,2.967125664999999968e-01
2.851562500000000000e-01,2.228136214374999979e-01,2.480176295999999836e-01,2.996358738875000149e-01
2.890625000000000000e-01,2.264680190749999711e-01,2.513251459999999993e-01,3.025591812750000331e-01
2.929687500000000000e-01,2.301224167124999997e-01,2.546326623999999317e-01,3.054824886624999958e-01
2.968750000000000000e-01,2.337768143500000007e-01,2.579401787999999751e-01,3.084057960500000140e-01
3.007812500000000000e-01,2.374312119875000016e-01,2.612476952000000185e-01,3.113291034374999211e-01
3.046875000000000000e-01,2.410856096250000302e-01,2.645552116000000065e-01,3.142524108249999948e-01
3.085937500000000000e-01,2.447400072625000034e-01,2.678627279999999944e-01,3.171757182125000130e-01
3.125000000000000000e-01,2.483944049000000043e-01,2.711702443999999823e-01,3.200990255999999756e-01
3.164062500000000000e-01,2.522417722125000483e-01,2.746329889999999940e-01,3.231526801374999258e-01
3.203125000000000000e-01,2.560891395250000091e-01,2.780957335999999502e-01,3.262063346750000425e-01
3.242187500000000000e-01,2.599365068375000254e-01,2.815584781999999620e-01,3.292599892124999927e-01
3.281250000000000000e-01,2.637838741500000417e-01,2.850212227999999737e-01,3.323136437499999984e-01
3.320312500000000000e-01,2.676312414624999469e-01,2.884839674000000409e-01,3.353672982875000042e-01
3.359375000000000000e-01,2.714786087750000187e-01,2.919467120000000526e-01,3.384209528249999543e-01
3.398437500000000000e-01,2.753259760874999795e-01,2.954094566000000088e-01,3.414746073625000711e-01
3.437500000000000000e-01,2.791733433999999958e-01,2.988722012000000205e-01,3.445282619000000213e-01
