input,R,G,B
8.007812500000000000e-01,8.513158734375000369e-01,8.119134702374999346e-01,7.759936968374999688e-01
8.046875000000000000e-01,8.563385952249999988e-01,8.168902720249999749e-01,7.809301016249999838e-01
8.085937500000000000e-01,8.613613170124999607e-01,8.218670738124999042e-01,7.858665064124999988e-01
8.125000000000000000e-01,8.663840388000000337e-01,8.268438755999999445e-01,7.908029112000000138e-01
8.164062500000000000e-01,8.712868789000000058e-01,8.317034550999999887e-01,7.956243942375000877e-01
8.203125000000000000e-01,8.761897190000000890e-01,8.365630345999999218e-01,8.004458772749999396e-01
8.242187500000000000e-01,8.810925591000000612e-01,8.414226140999998549e-01,8.052673603125000135e-01
8.281250000000000000e-01,8.859953992000000333e-01,8.462821936000000100e-01,8.100888433499999763e-01
8.320312500000000000e-01,8.908982393000000055e-01,8.511417730999999431e-01,8.149103263875000502e-01
8.359375000000000000e-01,8.958010793999999777e-01,8.560013525999999873e-01,8.197318094250001241e-01
8.398437500000000000e-01,9.007039195000000609e-01,8.608609321000000314e-01,8.245532924624999760e-01
8.437500000000000000e-01,9.056067596000000330e-01,8.657205115999999645e-01,8.293747755000000499e-01
8.476562500000000000e-01,9.102010553375000645e-01,8.702755685624999904e-01,8.338952465750000265e-01
8.515625000000000000e-01,9.147953510749999850e-01,8.748306255250000163e-01,8.384157176500000030e-01
8.554687500000000000e-01,9.193896468125000165e-01,8.793856824875000422e-01,8.429361887249999796e-01
8.593750000000000000e-01,9.239839425499999370e-01,8.839407394500000681e-01,8.474566597999999562e-01
8.632812500000000000e-01,9.285782382874999685e-01,8.884957964124998719e-01,8.519771308750000438e-01
8.671875000000000000e-01,9.331725340249998890e-01,8.930508533749998978e-01,8.564976019500000204e-01
8.710937500000000000e-01,9.377668297624999205e-01,8.976059103374999237e-01,8.610180730249999970e-01
8.750000000000000000e-01,9.423611254999999520e-01,9.021609672999999496e-01,8.655385440999999735e-01
8.789062500000000000e-01,9.445405984000000421e-01,9.066491895250000654e-01,8.721395347500000561e-01
