input,R,G,B
8.203125000000000000e-02,6.218579522499998596e-02,8.280964067500000414e-02,1.046545203749999903e-01
8.593750000000000000e-02,6.551086154999999356e-02,8.620679055000000923e-02,1.081470558500000068e-01
8.984375000000000000e-02,6.883592787500000809e-02,8.960394042500001432e-02,1.116395913250000094e-01
9.375000000000000000e-02,7.216099419999999487e-02,9.300109030000000554e-02,1.151321267999999981e-01
9.765625000000000000e-02,7.572263126249999254e-02,9.649659897500000028e-02,1.186171110249999994e-01
1.015625000000000000e-01,7.928426832500000410e-02,9.999210765000000889e-02,1.221020952499999868e-01
1.054687500000000000e-01,8.284590538750000177e-02,1.034876163250000036e-01,1.255870794749999741e-01
1.093750000000000000e-01,8.640754245000001332e-02,1.069831250000000122e-01,1.290720636999999893e-01
1.132812500000000000e-01,8.996917951249999712e-02,1.104786336750000070e-01,1.325570479250000044e-01
1.171875000000000000e-01,9.353081657499999479e-02,1.139741423500000017e-01,1.360420321499999918e-01
1.210937500000000000e-01,9.709245363749999247e-02,1.174696510249999964e-01,1.395270163749999792e-01
1.250000000000000000e-01,1.006540907000000040e-01,1.209651597000000051e-01,1.430120005999999944e-01
1.289062500000000000e-01,1.042675675500000093e-01,1.244961479249999947e-01,1.465003038249999834e-01
1.328125000000000000e-01,1.078810444000000146e-01,1.280271361499999982e-01,1.499886070500000002e-01
1.367187500000000000e-01,1.114945212499999921e-01,1.315581243750000018e-01,1.534769102749999892e-01
1.406250000000000000e-01,1.151079980999999974e-01,1.350891126000000053e-01,1.569652135000000059e-01
1.445312500000000000e-01,1.187214749500000027e-01,1.386201008250000088e-01,1.604535167249999950e-01
1.484375000000000000e-01,1.223349517999999803e-01,1.421510890499999846e-01,1.639418199500000117e-01
1.523437500000000000e-01,1.259484286499999994e-01,1.456820772749999882e-01,1.674301231750000007e-01
1.562500000000000000e-01,1.295619054999999908e-01,1.492130654999999917e-01,1.709184263999999898e-01
1.601562500000000000e-01,1.333686478374999929e-01,1.527639855750000109e-01,1.742541026375000190e-01
1.640625000000000000e-01,1.371753901749999671e-01,1.563149056499999745e-01,1.775897788749999928e-01
1.679687500000000000e-01,1.409821325124999969e-01,1.598658257249999937e-01,1.809254551124999943e-01
1.718750000000000000e-01,1.447888748499999989e-01,1.634167457999999851e-01,1.842611313499999959e-01
1.757812500000000000e-01,1.485956171875000009e-01,1.669676658750000042e-01,1.875968075874999974e-01
1.796875000000000000e-01,1.524023595250000307e-01,1.705185859500000234e-01,1.909324838249999989e-01
1.835937500000000000e-01,1.562091018625000050e-01,1.740695060249999870e-01,1.942681600624999727e-01
1.875000000000000000e-01,1.600158442000000070e-01,1.776204261000000062e-01,1.976038363000000020e-01
1.914062500000000000e-01,1.640233235874999917e-01,1.811953710249999683e-01,2.007902860000000123e-01
1.953125000000000000e-01,1.680308029750000043e-01,1.847703159500000136e-01,2.039767357000000225e-01
1.992187500000000000e-01,1.720382823625000168e-01,1.883452608750000312e-01,2.071631854000000050e-01
2.031250000000000000e-01,1.760457617500000016e-01,1.919202058000000211e-01,2.103496350999999875e-01
2.070312500000000000e-01,1.800532411374999864e-01,1.954951507249999831e-01,2.135360847999999978e-01
2.109375000000000000e-01,1.840607205249999989e-01,1.990700956500000007e-01,2.167225344999999803e-01
2.148437500000000000e-01,1.880681999125000115e-01,2.026450405750000461e-01,2.199089841999999906e-01
2.187500000000000000e-01,1.920756792999999962e-01,2.062199855000000082e-01,2.230954339000000008e-01
2.226562500000000000e-01,1.962752717249999779e-01,2.098258418124999969e-01,2.261564847124999944e-01
2.265625000000000000e-01,2.004748641499999873e-01,2.134316981249999856e-01,2.292175355249999880e-01
2.304687500000000000e-01,2.046744565749999967e-01,2.170375544375000021e-01,2.322785863374999815e-01
2.343750000000000000e-01,2.088740489999999783e-01,2.206434107499999908e-01,2.353396371500000028e-01
2.382812500000000000e-01,2.130736414249999877e-01,2.242492670625000073e-01,2.384006879625000241e-01
2.421875000000000000e-01,2.172732338499999694e-01,2.278551233750000238e-01,2.414617387750000177e-01
2.460937500000000000e-01,2.214728262750000065e-01,2.314609796875000125e-01,2.445227895875000113e-01
2.500000000000000000e-01,2.256724186999999882e-01,2.350668360000000012e-01,2.475838404000000048e-01
2.539062500000000000e-01,2.300463839999999927e-01,2.387129532624999995e-01,2.505573049500000038e-01
2.578125000000000000e-01,2.344203492999999972e-01,2.423590705249999977e-01,2.535307694999999750e-01
2.617187500000000000e-01,2.387943146000000016e-01,2.460051877874999959e-01,2.565042340500000018e-01
2.656250000000000000e-01,2.431682799000000061e-01,2.496513050499999942e-01,2.594776986000000285e-01
2.695312500000000000e-01,2.475422452000000106e-01,2.532974223124999646e-01,2.624511631500000552e-01
2.734375000000000000e-01,2.519162105000000151e-01,2.569435395749999906e-01,2.654246277000000265e-01
2.773437500000000000e-01,2.562901758000000196e-01,2.605896568374999611e-01,2.683980922499999977e-01
2.812500000000000000e-01,2.606641411000000241e-01,2.642357740999999871e-01,2.713715568000000244e-01
2.851562500000000000e-01,2.651857601500000050e-01,2.679345840249999777e-01,2.743100105875000416e-01
2.890625000000000000e-01,2.697073791999999859e-01,2.716333939499999683e-01,2.772484643750000588e-01
2.929687500000000000e-01,2.742289982500000223e-01,2.753322038750000145e-01,2.801869181624999650e-01
2.968750000000000000e-01,2.787506173000000032e-01,2.790310138000000051e-01,2.831253719499999821e-01
3.007812500000000000e-01,2.832722363499999840e-01,2.827298237249999957e-01,2.860638257374999993e-01
3.046875000000000000e-01,2.877938554000000204e-01,2.864286336500000418e-01,2.890022795249999610e-01
3.085937500000000000e-01,2.923154744500000013e-01,2.901274435750000324e-01,2.919407333125000337e-01
3.125000000000000000e-01,2.968370934999999822e-01,2.938262535000000231e-01,2.948791870999999953e-01
3.164062500000000000e-01,3.014711018624999794e-01,2.975936559500000356e-01,2.978499879624999513e-01
3.203125000000000000e-01,3.061051102249999767e-01,3.013610584000000481e-01,3.008207888249999629e-01
3.242187500000000000e-01,3.107391185874999739e-01,3.051284608500000606e-01,3.037915896874999744e-01
3.281250000000000000e-01,3.153731269500000267e-01,3.088958633000000176e-01,3.067623905500000414e-01
3.320312500000000000e-01,3.200071353125000240e-01,3.126632657499999746e-01,3.097331914124999974e-01
3.359375000000000000e-01,3.246411436749999657e-01,3.164306681999999871e-01,3.127039922750000089e-01
3.398437500000000000e-01,3.292751520375000185e-01,3.201980706499999996e-01,3.156747931375000205e-01
3.437500000000000000e-01,3.339091604000000157e-01,3.239654731000000121e-01,3.186455939999999765e-01
3.476562500000000000e-01,3.386128609625000396e-01,3.278207821375000441e-01,3.217293619249999570e-01
3.515625000000000000e-01,3.433165615250000080e-01,3.316760911749999652e-01,3.248131298499999930e-01
3.554687500000000000e-01,3.480202620874999764e-01,3.355314002124999972e-01,3.278968977749999736e-01
3.593750000000000000e-01,3.527239626500000003e-01,3.393867092499999183e-01,3.309806657000000651e-01
3.632812500000000000e-01,3.574276632125000241e-01,3.432420182875000059e-01,3.340644336249999902e-01
3.671875000000000000e-01,3.621313637749999925e-01,3.470973273250000379e-01,3.371482015499999707e-01
3.710937500000000000e-01,3.668350643374999609e-01,3.509526363624999590e-01,3.402319694750000068e-01
3.750000000000000000e-01,3.715387648999999848e-01,3.548079453999999910e-01,3.433157373999999873e-01
3.789062500000000000e-01,3.762642256874999536e-01,3.587731910124999923e-01,3.466024587500000087e-01
3.828125000000000000e-01,3.809896864750000334e-01,3.627384366249999936e-01,3.498891801000000301e-01
3.867187500000000000e-01,3.857151472625000022e-01,3.667036822374999949e-01,3.531759014499999960e-01
3.906250000000000000e-01,3.904406080499999709e-01,3.706689278500000517e-01,3.564626227999999619e-01
3.945312500000000000e-01,3.951660688374999397e-01,3.746341734624999975e-01,3.597493441499999833e-01
3.984375000000000000e-01,3.998915296250000195e-01,3.785994190749999988e-01,3.630360655000000047e-01
4.023437500000000000e-01,4.046169904124999883e-01,3.825646646875000001e-01,3.663227868499999706e-01
4.062500000000000000e-01,4.093424512000000126e-01,3.865299103000000014e-01,3.696095081999999921e-01
4.101562500000000000e-01,4.140401276375000328e-01,3.906283755125000146e-01,3.731916801124999794e-01
4.140625000000000000e-01,4.187378040749999975e-01,3.947268407249999722e-01,3.767738520250000223e-01
4.179687500000000000e-01,4.234354805125000176e-01,3.988253059374999854e-01,3.803560239375000096e-01
4.218750000000000000e-01,4.281331569499999823e-01,4.029237711499999985e-01,3.839381958499999969e-01
4.257812500000000000e-01,4.328308333875000025e-01,4.070222363625000117e-01,3.875203677624999843e-01
4.296875000000000000e-01,4.375285098250000226e-01,4.111207015750000249e-01,3.911025396749999716e-01
4.335937500000000000e-01,4.422261862624999873e-01,4.152191667874999825e-01,3.946847115875000145e-01
4.375000000000000000e-01,4.469238627000000075e-01,4.193176319999999957e-01,3.982668835000000018e-01
4.414062500000000000e-01,4.515551825499999339e-01,4.235687986874999700e-01,4.022154990000000319e-01
4.453125000000000000e-01,4.561865024000000268e-01,4.278199653749999998e-01,4.061641144999999509e-01
4.492187500000000000e-01,4.608178222500000087e-01,4.320711320625000296e-01,4.101127299999999809e-01
4.531250000000000000e-01,4.654491420999999907e-01,4.363222987499999483e-01,4.140613454999999554e-01
4.570312500000000000e-01,4.700804619499999726e-01,4.405734654374999781e-01,4.180099610000000410e-01
4.609375000000000000e-01,4.747117817999999545e-01,4.448246321250000079e-01,4.219585765000000710e-01
4.648437500000000000e-01,4.793431016500000474e-01,4.490757988125000377e-01,4.259071919999999900e-01
4.687500000000000000e-01,4.839744214999999739e-01,4.533269655000000120e-01,4.298558075000000200e-01
4.726562500000000000e-01,4.885054873249999874e-01,4.575563430374999796e-01,4.338326744750000130e-01
4.765625000000000000e-01,4.930365531500000009e-01,4.617857205750000582e-01,4.378095414500000060e-01
4.804687500000000000e-01,4.975676189750000145e-01,4.660150981124999703e-01,4.417864084249999990e-01
4.843750000000000000e-01,5.020986847999999725e-01,4.702444756499999379e-01,4.457632754000000475e-01
4.882812500000000000e-01,5.066297506249999305e-01,4.744738531875000165e-01,4.497401423750000404e-01
4.921875000000000000e-01,5.111608164499999996e-01,4.787032307249999841e-01,4.537170093500000334e-01
4.960937500000000000e-01,5.156918822750000686e-01,4.829326082625000072e-01,4.576938763250000264e-01
5.000000000000000000e-01,5.202229481000000266e-01,4.871619857999999748e-01,4.616707433000000194e-01
5.039062500000000000e-01,5.246826346374999783e-01,4.912513968499999661e-01,4.654003010375000193e-01
5.078125000000000000e-01,5.291423211750000410e-01,4.953408078999999575e-01,4.691298587750000193e-01
5.117187500000000000e-01,5.336020077124999927e-01,4.994302189499999489e-01,4.728594165125000193e-01
5.156250000000000000e-01,5.380616942500000555e-01,5.035196299999999958e-01,4.765889742500000192e-01
5.195312500000000000e-01,5.425213807875000072e-01,5.076090410499999317e-01,4.803185319875000192e-01
5.234375000000000000e-01,5.469810673249999589e-01,5.116984520999999786e-01,4.840480897250000192e-01
5.273437500000000000e-01,5.514407538625000216e-01,5.157878631499999145e-01,4.877776474625000191e-01
5.312500000000000000e-01,5.559004403999999733e-01,5.198772741999999614e-01,4.915072052000000191e-01
5.351562500000000000e-01,5.602728185875001099e-01,5.238636173499999771e-01,4.950830497500000593e-01
5.390625000000000000e-01,5.646451967749999135e-01,5.278499604999999928e-01,4.986588943000000995e-01
5.429687500000000000e-01,5.690175749624999391e-01,5.318363036500000085e-01,5.022347388500000287e-01
