input,R,G,B
5.195312500000000000e-01,5.110449277250000977e-01,5.110449277249999867e-01,5.110449277249999867e-01
5.234375000000000000e-01,5.154406093500000230e-01,5.154406093500000230e-01,5.154406093500000230e-01
5.273437500000000000e-01,5.198362909750000593e-01,5.198362909749999483e-01,5.198362909749999483e-01
5.312500000000000000e-01,5.242319725999999847e-01,5.242319725999999847e-01,5.242319725999999847e-01
5.351562500000000000e-01,5.287550634000001137e-01,5.285682706999998981e-01,5.282916925499999694e-01
5.390625000000000000e-01,5.332781541999999098e-01,5.329045688000000336e-01,5.323514124999999542e-01
5.429687500000000000e-01,5.378012449999999278e-01,5.372408668999999470e-01,5.364111324500000499e-01
5.468750000000000000e-01,5.423243358000000569e-01,5.415771650000000825e-01,5.404708524000000347e-01
5.507812500000000000e-01,5.468474266000000750e-01,5.459134630999999960e-01,5.445305723499999084e-01
5.546875000000000000e-01,5.513705174000000930e-01,5.502497611999999094e-01,5.485902922999998932e-01
5.585937500000000000e-01,5.558936081999998891e-01,5.545860593000000449e-01,5.526500122499999890e-01
5.625000000000000000e-01,5.604166990000000181e-01,5.589223573999999584e-01,5.567097321999999737e-01
5.664062500000000000e-01,5.652037007500000376e-01,5.631565984874999931e-01,5.601248903875000185e-01
5.703125000000000000e-01,5.699907024999999461e-01,5.673908395750000278e-01,5.635400485750000632e-01
5.742187500000000000e-01,5.747777042499999656e-01,5.716250806625000624e-01,5.669552067625001079e-01
5.781250000000000000e-01,5.795647059999999851e-01,5.758593217500000971e-01,5.703703649500000417e-01
5.820312500000000000e-01,5.843517077500000045e-01,5.800935628374999098e-01,5.737855231374999754e-01
5.859375000000000000e-01,5.891387095000000240e-01,5.843278039249999445e-01,5.772006813249999091e-01
5.898437500000000000e-01,5.939257112499999325e-01,5.885620450124999792e-01,5.806158395125000649e-01
5.937500000000000000e-01,5.987127129999999520e-01,5.927962861000000139e-01,5.840309976999999986e-01
5.976562500000000000e-01,6.036074202749999174e-01,5.969121299749999832e-01,5.869910828875000153e-01
6.015625000000000000e-01,6.085021275499999938e-01,6.010279738499999524e-01,5.899511680750000320e-01
6.054687500000000000e-01,6.133968348249999591e-01,6.051438177250000328e-01,5.929112532625000487e-01
6.093750000000000000e-01,6.182915420999999245e-01,6.092596616000000020e-01,5.958713384500000654e-01
6.132812500000000000e-01,6.231862493750000009e-01,6.133755054749999713e-01,5.988314236375000821e-01
6.171875000000000000e-01,6.280809566499999663e-01,6.174913493500000516e-01,6.017915088249999878e-01
6.210937500000000000e-01,6.329756639250000427e-01,6.216071932250000209e-01,6.047515940125001155e-01
6.250000000000000000e-01,6.378703712000000081e-01,6.257230370999999902e-01,6.077116792000000212e-01
6.289062500000000000e-01,6.427199653874999807e-01,6.297396185500000465e-01,6.104899636374999661e-01
6.328125000000000000e-01,6.475695595749999534e-01,6.337562000000001028e-01,6.132682480750000220e-01
6.367187500000000000e-01,6.524191537624999260e-01,6.377727814500000481e-01,6.160465325125000779e-01
6.406250000000000000e-01,6.572687479500000096e-01,6.417893628999999933e-01,6.188248169499999118e-01
6.445312500000000000e-01,6.621183421375000933e-01,6.458059443499999386e-01,6.216031013874999678e-01
6.484375000000000000e-01,6.669679363250000659e-01,6.498225257999998838e-01,6.243813858249999127e-01
6.523437500000000000e-01,6.718175305125000385e-01,6.538391072499999401e-01,6.271596702625000797e-01
6.562500000000000000e-01,6.766671247000000111e-01,6.578556886999999964e-01,6.299379547000000246e-01
6.601562500000000000e-01,6.813909383125000829e-01,6.618464271749999739e-01,6.328371637250000958e-01
6.640625000000000000e-01,6.861147519249999327e-01,6.658371656499999514e-01,6.357363727499999451e-01
6.679687500000000000e-01,6.908385655375000045e-01,6.698279041250000398e-01,6.386355817750000163e-01
6.718750000000000000e-01,6.955623791499998543e-01,6.738186426000000173e-01,6.415347908000000876e-01
6.757812500000000000e-01,7.002861927625000371e-01,6.778093810749999948e-01,6.444339998249999368e-01
6.796875000000000000e-01,7.050100063750001089e-01,6.818001195500000833e-01,6.473332088500000081e-01
6.835937500000000000e-01,7.097338199874999587e-01,6.857908580250000607e-01,6.502324178750000794e-01
6.875000000000000000e-01,7.144576336000000305e-01,6.897815965000000382e-01,6.531316269000000396e-01
6.914062500000000000e-01,7.190001057874999546e-01,6.938196106624999748e-01,6.564178850499999829e-01
6.953125000000000000e-01,7.235425779750001007e-01,6.978576248250001335e-01,6.597041432000000372e-01
6.992187500000000000e-01,7.280850501625000248e-01,7.018956389875000701e-01,6.629904013500000914e-01
7.031250000000000000e-01,7.326275223500000600e-01,7.059336531500001177e-01,6.662766595000000347e-01
7.070312500000000000e-01,7.371699945374999841e-01,7.099716673124999433e-01,6.695629176499999780e-01
7.109375000000000000e-01,7.417124667249999082e-01,7.140096814749998799e-01,6.728491758000000322e-01
7.148437500000000000e-01,7.462549389125000543e-01,7.180476956375000386e-01,6.761354339500000865e-01
7.187500000000000000e-01,7.507974110999999784e-01,7.220857097999999752e-01,6.794216921000000298e-01
7.226562500000000000e-01,7.551319430000000832e-01,7.262396536374998712e-01,6.833071024874999289e-01
7.265625000000000000e-01,7.594664748999999659e-01,7.303935974749999893e-01,6.871925128750000500e-01
7.304687500000000000e-01,7.638010068000000707e-01,7.345475413124998854e-01,6.910779232624999491e-01
7.343750000000000000e-01,7.681355386999999535e-01,7.387014851500000034e-01,6.949633336500000702e-01
7.382812500000000000e-01,7.724700705999999473e-01,7.428554289875000105e-01,6.988487440374999693e-01
7.421875000000000000e-01,7.768046025000000521e-01,7.470093728250000176e-01,7.027341544249999794e-01
7.460937500000000000e-01,7.811391343999999348e-01,7.511633166625000246e-01,7.066195648124999895e-01
7.500000000000000000e-01,7.854736663000000396e-01,7.553172605000000317e-01,7.105049751999999996e-01
7.539062500000000000e-01,7.897133914624999695e-01,7.597618927749999473e-01,7.152563997874999968e-01
7.578125000000000000e-01,7.939531166250000105e-01,7.642065250500000850e-01,7.200078243750001050e-01
7.617187500000000000e-01,7.981928417874999404e-01,7.686511573250000007e-01,7.247592489624999912e-01
7.656250000000000000e-01,8.024325669500000924e-01,7.730957896000001384e-01,7.295106735499998774e-01
7.695312500000000000e-01,8.066722921125001333e-01,7.775404218750000540e-01,7.342620981374999856e-01
7.734375000000000000e-01,8.109120172750000632e-01,7.819850541499999697e-01,7.390135227249999827e-01
7.773437500000000000e-01,8.151517424375001042e-01,7.864296864250001073e-01,7.437649473124999799e-01
7.812500000000000000e-01,8.193914676000000341e-01,7.908743187000000230e-01,7.485163718999999771e-01
7.851562500000000000e-01,8.234907945499999604e-01,7.955658611375000522e-01,7.540910663374998935e-01
7.890625000000000000e-01,8.275901214999999977e-01,8.002574035749999704e-01,7.596657607750000318e-01
7.929687500000000000e-01,8.316894484500000351e-01,8.049489460125001106e-01,7.652404552124999482e-01
7.968750000000000000e-01,8.357887753999999614e-01,8.096404884500000287e-01,7.708151496499999755e-01
8.007812500000000000e-01,8.398881023499999987e-01,8.143320308874999469e-01,7.763898440875000029e-01
8.046875000000000000e-01,8.439874293000000360e-01,8.190235733250000871e-01,7.819645385249999192e-01
8.085937500000000000e-01,8.480867562500000734e-01,8.237151157625000053e-01,7.875392329625000576e-01
8.125000000000000000e-01,8.521860831999999997e-01,8.284066582000000345e-01,7.931139273999999739e-01
8.164062500000000000e-01,8.560172429375000336e-01,8.330633720625000294e-01,7.989987131249999264e-01
8.203125000000000000e-01,8.598484026749999565e-01,8.377200859250001352e-01,8.048834988499999898e-01
8.242187500000000000e-01,8.636795624124999904e-01,8.423767997875000191e-01,8.107682845749999423e-01
8.281250000000000000e-01,8.675107221500000243e-01,8.470335136500000139e-01,8.166530703000000058e-01
8.320312500000000000e-01,8.713418818875000582e-01,8.516902275125000088e-01,8.225378560250000692e-01
8.359375000000000000e-01,8.751730416250000921e-01,8.563469413749998926e-01,8.284226417500000217e-01
8.398437500000000000e-01,8.790042013625000150e-01,8.610036552374999985e-01,8.343074274750000852e-01
8.437500000000000000e-01,8.828353611000000489e-01,8.656603690999999934e-01,8.401922132000000376e-01
8.476562500000000000e-01,8.862150558000000400e-01,8.700106706874999318e-01,8.459832621749999726e-01
8.515625000000000000e-01,8.895947505000000310e-01,8.743609722749998703e-01,8.517743111500000186e-01
8.554687500000000000e-01,8.929744452000000221e-01,8.787112738625000308e-01,8.575653601250000646e-01
8.593750000000000000e-01,8.963541399000001242e-01,8.830615754499999692e-01,8.633564091000001106e-01
8.632812500000000000e-01,8.997338346000000042e-01,8.874118770374999077e-01,8.691474580749999346e-01
8.671875000000000000e-01,9.031135292999999953e-01,8.917621786250000682e-01,8.749385070499999806e-01
8.710937500000000000e-01,9.064932239999999863e-01,8.961124802125000066e-01,8.807295560250000266e-01
8.750000000000000000e-01,9.098729186999999774e-01,9.004627817999999451e-01,8.865206049999999616e-01
8.789062500000000000e-01,9.126832528749999618e-01,9.042501772499998980e-01,8.917558342124999315e-01
8.828125000000000000e-01,9.154935870499999462e-01,9.080375726999999619e-01,8.969910634250000125e-01
8.867187500000000000e-01,9.183039212250000416e-01,9.118249681499999149e-01,9.022262926374999825e-01
8.906250000000000000e-01,9.211142554000000260e-01,9.156123635999999788e-01,9.074615218499999525e-01
8.945312500000000000e-01,9.239245895749998994e-01,9.193997590500000427e-01,9.126967510625000335e-01
8.984375000000000000e-01,9.267349237499999948e-01,9.231871544999998846e-01,9.179319802750000035e-01
9.023437500000000000e-01,9.295452579249999792e-01,9.269745499500000596e-01,9.231672094875000845e-01
9.062500000000000000e-01,9.323555920999999636e-01,9.307619454000000125e-01,9.284024387000000544e-01
9.101562500000000000e-01,9.356155258999999669e-01,9.342210850375000097e-01,9.321565166750001019e-01
9.140625000000000000e-01,9.388754596999999702e-01,9.376802246750000069e-01,9.359105946500000384e-01
9.179687500000000000e-01,9.421353934999999735e-01,9.411393643125000041e-01,9.396646726250000858e-01
9.218750000000000000e-01,9.453953272999998658e-01,9.445985039500000013e-01,9.434187506000000223e-01
9.257812500000000000e-01,9.486552610999999802e-01,9.480576435874999985e-01,9.471728285749999587e-01
9.296875000000000000e-01,9.519151948999999835e-01,9.515167832249999957e-01,9.509269065500000062e-01
9.335937500000000000e-01,9.551751286999999868e-01,9.549759228624999929e-01,9.546809845249999427e-01
9.375000000000000000e-01,9.584350624999999901e-01,9.584350624999999901e-01,9.584350624999999901e-01
9.414062500000000000e-01,9.614769552374999861e-01,9.614769552374998751e-01,9.614769552374999861e-01
9.453125000000000000e-01,9.645188479749999821e-01,9.645188479749999821e-01,9.645188479749999821e-01
9.492187500000000000e-01,9.675607407124999781e-01,9.675607407124999781e-01,9.675607407124999781e-01
9.531250000000000000e-01,9.706026334499999741e-01,9.706026334499999741e-01,9.706026334499999741e-01
9.570312500000000000e-01,9.736445261874999701e-01,9.736445261874999701e-01,9.736445261874999701e-01
9.609375000000000000e-01,9.766864189249999662e-01,9.766864189249999662e-01,9.766864189249999662e-01
9.648437500000000000e-01,9.797283116624999622e-01,9.797283116625000732e-01,9.797283116624999622e-01
9.687500000000000000e-01,9.827702043999999582e-01,9.827702043999999582e-01,9.827702043999999582e-01
9.726562500000000000e-01,9.849239288500000189e-01,9.849239288499999079e-01,9.849239288499999079e-01
9.765625000000000000e-01,9.870776533000000796e-01,9.870776532999999686e-01,9.870776532999999686e-01
9.804687500000000000e-01,9.892313777500000294e-01,9.892313777499999183e-01,9.892313777499999183e-01
9.843750000000000000e-01,9.913851021999999791e-01,9.913851021999999791e-01,9.913851021999999791e-01
9.882812500000000000e-01,9.935388266499999288e-01,9.935388266500000398e-01,9.935388266500000398e-01
9.921875000000000000e-01,9.956925510999999895e-01,9.956925510999999895e-01,9.956925510999999895e-01
9.960937500000000000e-01,9.978462755499999393e-01,9.978462755500000503e-01,9.978462755500000503e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
