input,R,G,B
3.476562500000000000e-01,3.915953082124999929e-01,3.915953082124999929e-01,3.915953082124999929e-01
3.515625000000000000e-01,3.957874092249999975e-01,3.957874092249999975e-01,3.957874092249999975e-01
3.554687500000000000e-01,3.999795102375000022e-01,3.999795102375000022e-01,3.999795102374999467e-01
3.593750000000000000e-01,4.041716112500000069e-01,4.041716112500000069e-01,4.041716112500000069e-01
3.632812500000000000e-01,4.083637122625000115e-01,4.083637122625000115e-01,4.083637122625000671e-01
3.671875000000000000e-01,4.125558132750000162e-01,4.125558132750000162e-01,4.125558132750000162e-01
3.710937500000000000e-01,4.167479142875000209e-01,4.167479142875000209e-01,4.167479142875000209e-01
3.750000000000000000e-01,4.209400153000000255e-01,4.209400153000000255e-01,4.209400153000000255e-01
3.789062500000000000e-01,4.251421109874999882e-01,4.251421109875000437e-01,4.251421109875000437e-01
3.828125000000000000e-01,4.293442066750000063e-01,4.293442066750000619e-01,4.293442066750000619e-01
3.867187500000000000e-01,4.335463023625000245e-01,4.335463023625000245e-01,4.335463023624999690e-01
3.906250000000000000e-01,4.377483980499999872e-01,4.377483980500000427e-01,4.377483980500000427e-01
3.945312500000000000e-01,4.419504937375000053e-01,4.419504937375000053e-01,4.419504937375000608e-01
3.984375000000000000e-01,4.461525894250000235e-01,4.461525894250000235e-01,4.461525894250000235e-01
4.023437500000000000e-01,4.503546851125000416e-01,4.503546851124999861e-01,4.503546851124999861e-01
4.062500000000000000e-01,4.545567808000000043e-01,4.545567808000000043e-01,4.545567808000000043e-01
4.101562500000000000e-01,4.587766315749999824e-01,4.587766315750000379e-01,4.587766315750000379e-01
4.140625000000000000e-01,4.629964823500000159e-01,4.629964823500000159e-01,4.629964823499999604e-01
4.179687500000000000e-01,4.672163331249999940e-01,4.672163331250000495e-01,4.672163331249999940e-01
4.218750000000000000e-01,4.714361839000000276e-01,4.714361839000000831e-01,4.714361839000000276e-01
4.257812500000000000e-01,4.756560346750000057e-01,4.756560346749999502e-01,4.756560346749999502e-01
4.296875000000000000e-01,4.798758854500000393e-01,4.798758854499999837e-01,4.798758854499999837e-01
4.335937500000000000e-01,4.840957362250000173e-01,4.840957362249999618e-01,4.840957362250000173e-01
4.375000000000000000e-01,4.883155869999999954e-01,4.883155869999999954e-01,4.883155869999999954e-01
4.414062500000000000e-01,4.925602688374999816e-01,4.925602688375000371e-01,4.925602688374999816e-01
4.453125000000000000e-01,4.968049506749999678e-01,4.968049506749999678e-01,4.968049506749999678e-01
4.492187500000000000e-01,5.010496325125000094e-01,5.010496325125000094e-01,5.010496325125000094e-01
4.531250000000000000e-01,5.052943143499999401e-01,5.052943143500000511e-01,5.052943143500000511e-01
4.570312500000000000e-01,5.095389961874998708e-01,5.095389961874999818e-01,5.095389961874999818e-01
4.609375000000000000e-01,5.137836780250000235e-01,5.137836780250000235e-01,5.137836780250000235e-01
4.648437500000000000e-01,5.180283598624999541e-01,5.180283598624999541e-01,5.180283598625000652e-01
4.687500000000000000e-01,5.222730416999999958e-01,5.222730416999999958e-01,5.222730416999999958e-01
4.726562500000000000e-01,5.264485331125000611e-01,5.264485331124999501e-01,5.264485331124999501e-01
4.765625000000000000e-01,5.306240245249999044e-01,5.306240245250000154e-01,5.306240245250000154e-01
4.804687500000000000e-01,5.347995159374999696e-01,5.347995159375000807e-01,5.347995159375000807e-01
4.843750000000000000e-01,5.389750073499999239e-01,5.389750073499999239e-01,5.389750073500000349e-01
4.882812500000000000e-01,5.431504987624999892e-01,5.431504987624998781e-01,5.431504987624998781e-01
4.921875000000000000e-01,5.473259901750000544e-01,5.473259901749999434e-01,5.473259901749998324e-01
4.960937500000000000e-01,5.515014815874998977e-01,5.515014815875000087e-01,5.515014815875000087e-01
5.000000000000000000e-01,5.556769729999999630e-01,5.556769729999999630e-01,5.556769729999999630e-01
5.039062500000000000e-01,5.597209243375000920e-01,5.597209243374999810e-01,5.597209243374998699e-01
5.078125000000000000e-01,5.637648756749999990e-01,5.637648756749998880e-01,5.637648756749998880e-01
5.117187500000000000e-01,5.678088270125000170e-01,5.678088270124999060e-01,5.678088270124999060e-01
5.156250000000000000e-01,5.718527783500000350e-01,5.718527783499998129e-01,5.718527783499999240e-01
5.195312500000000000e-01,5.758967296874999420e-01,5.758967296875000530e-01,5.758967296874999420e-01
5.234375000000000000e-01,5.799406810249999600e-01,5.799406810250000710e-01,5.799406810249999600e-01
5.273437500000000000e-01,5.839846323624998670e-01,5.839846323624999780e-01,5.839846323624999780e-01
5.312500000000000000e-01,5.880285836999999960e-01,5.880285836999999960e-01,5.880285836999999960e-01
5.351562500000000000e-01,5.919526963749999204e-01,5.919526963749999204e-01,5.919526963749999204e-01
5.390625000000000000e-01,5.958768090499999559e-01,5.958768090499999559e-01,5.958768090500000669e-01
5.429687500000000000e-01,5.998009217249999914e-01,5.998009217249999914e-01,5.998009217249999914e-01
5.468750000000000000e-01,6.037250344000000268e-01,6.037250344000000268e-01,6.037250344000000268e-01
5.507812500000000000e-01,6.076491470749999513e-01,6.076491470749999513e-01,6.076491470749998403e-01
5.546875000000000000e-01,6.115732597499999867e-01,6.115732597500000978e-01,6.115732597499998757e-01
5.585937500000000000e-01,6.154973724250000222e-01,6.154973724250000222e-01,6.154973724249999112e-01
5.625000000000000000e-01,6.194214850999999467e-01,6.194214850999999467e-01,6.194214850999999467e-01
5.664062500000000000e-01,6.232374605624999564e-01,6.232374605624999564e-01,6.232374605624999564e-01
5.703125000000000000e-01,6.270534360249999661e-01,6.270534360249999661e-01,6.270534360249999661e-01
5.742187500000000000e-01,6.308694114874998649e-01,6.308694114874999759e-01,6.308694114874999759e-01
5.781250000000000000e-01,6.346853869499999856e-01,6.346853869499999856e-01,6.346853869499999856e-01
5.820312500000000000e-01,6.385013624125001064e-01,6.385013624124999954e-01,6.385013624124999954e-01
5.859375000000000000e-01,6.423173378750000051e-01,6.423173378750000051e-01,6.423173378750000051e-01
5.898437500000000000e-01,6.461333133375000148e-01,6.461333133375000148e-01,6.461333133375000148e-01
5.937500000000000000e-01,6.499492888000000246e-01,6.499492888000000246e-01,6.499492888000000246e-01
5.976562500000000000e-01,6.536688284750000744e-01,6.536688284750000744e-01,6.536688284750000744e-01
6.015625000000000000e-01,6.573883681500000131e-01,6.573883681500000131e-01,6.573883681500001241e-01
6.054687500000000000e-01,6.611079078250000629e-01,6.611079078249999519e-01,6.611079078250000629e-01
6.093750000000000000e-01,6.648274475000000017e-01,6.648274475000000017e-01,6.648274475000000017e-01
6.132812500000000000e-01,6.685469871749999404e-01,6.685469871750000515e-01,6.685469871749999404e-01
6.171875000000000000e-01,6.722665268499999902e-01,6.722665268500001012e-01,6.722665268499998792e-01
6.210937500000000000e-01,6.759860665249999290e-01,6.759860665249999290e-01,6.759860665249999290e-01
6.250000000000000000e-01,6.797056061999999788e-01,6.797056061999999788e-01,6.797056061999999788e-01
6.289062500000000000e-01,6.833404115250000244e-01,6.833404115250000244e-01,6.833404115250000244e-01
6.328125000000000000e-01,6.869752168499999589e-01,6.869752168499999589e-01,6.869752168499999589e-01
6.367187500000000000e-01,6.906100221750000046e-01,6.906100221750000046e-01,6.906100221750000046e-01
6.406250000000000000e-01,6.942448274999999391e-01,6.942448274999999391e-01,6.942448274999999391e-01
6.445312500000000000e-01,6.978796328249999847e-01,6.978796328249999847e-01,6.978796328249999847e-01
6.484375000000000000e-01,7.015144381500000303e-01,7.015144381500000303e-01,7.015144381500000303e-01
6.523437500000000000e-01,7.051492434749999649e-01,7.051492434749999649e-01,7.051492434749999649e-01
