input,R,G,B
4.921875000000000000e-01,4.901856763499999881e-01,4.901856763499999881e-01,4.901856763499999881e-01
4.960937500000000000e-01,4.952229284249999863e-01,4.952229284249999863e-01,4.952229284249999863e-01
5.000000000000000000e-01,5.002601804999999846e-01,5.002601804999999846e-01,5.002601804999999846e-01
5.039062500000000000e-01,5.055771872375000031e-01,5.055547911000000116e-01,5.055089583124999786e-01
5.078125000000000000e-01,5.108941939750000216e-01,5.108494016999999277e-01,5.107577361249999726e-01
5.117187500000000000e-01,5.162112007124999291e-01,5.161440122999998437e-01,5.160065139375000776e-01
5.156250000000000000e-01,5.215282074500000586e-01,5.214386228999998707e-01,5.212552917499999605e-01
5.195312500000000000e-01,5.268452141875000772e-01,5.267332335000001198e-01,5.265040695624999545e-01
5.234375000000000000e-01,5.321622209249999846e-01,5.320278441000000358e-01,5.317528473750000595e-01
5.273437500000000000e-01,5.374792276625000031e-01,5.373224546999999518e-01,5.370016251875000535e-01
5.312500000000000000e-01,5.427962344000000217e-01,5.426170652999999788e-01,5.422504030000000474e-01
5.351562500000000000e-01,5.483968165250000526e-01,5.479849954500000120e-01,5.471424111750000652e-01
5.390625000000000000e-01,5.539973986499999725e-01,5.533529255999999341e-01,5.520344193499999719e-01
5.429687500000000000e-01,5.595979807750001145e-01,5.587208557499999673e-01,5.569264275250001006e-01
5.468750000000000000e-01,5.651985629000001454e-01,5.640887858999998894e-01,5.618184357000000073e-01
5.507812500000000000e-01,5.707991450249999543e-01,5.694567160500000336e-01,5.667104438749999140e-01
5.546875000000000000e-01,5.763997271500000963e-01,5.748246462000000667e-01,5.716024520500000428e-01
5.585937500000000000e-01,5.820003092750000162e-01,5.801925763499999888e-01,5.764944602249999495e-01
5.625000000000000000e-01,5.876008914000000471e-01,5.855605065000000220e-01,5.813864683999999672e-01
5.664062500000000000e-01,5.932557113624999934e-01,5.908341632249999309e-01,5.858810189249999967e-01
5.703125000000000000e-01,5.989105313250000506e-01,5.961078199500000618e-01,5.903755694499999152e-01
5.742187500000000000e-01,6.045653512874999969e-01,6.013814766749999707e-01,5.948701199749999446e-01
5.781250000000000000e-01,6.102201712500000541e-01,6.066551334000001017e-01,5.993646704999999741e-01
5.820312500000000000e-01,6.158749912125000003e-01,6.119287901250000106e-01,6.038592210250000036e-01
5.859375000000000000e-01,6.215298111750000576e-01,6.172024468499999195e-01,6.083537715500000331e-01
5.898437500000000000e-01,6.271846311375000038e-01,6.224761035750000504e-01,6.128483220749999516e-01
5.937500000000000000e-01,6.328394510999999500e-01,6.277497602999999593e-01,6.173428725999999811e-01
5.976562500000000000e-01,6.382566307250000515e-01,6.327689387874999571e-01,6.215491285874999994e-01
6.015625000000000000e-01,6.436738103500000419e-01,6.377881172749999550e-01,6.257553845749999066e-01
6.054687500000000000e-01,6.490909899750000323e-01,6.428072957624999528e-01,6.299616405625000359e-01
6.093750000000000000e-01,6.545081695999999116e-01,6.478264742499999507e-01,6.341678965500000542e-01
6.132812500000000000e-01,6.599253492249999020e-01,6.528456527374999485e-01,6.383741525374999615e-01
6.171875000000000000e-01,6.653425288499998924e-01,6.578648312250000574e-01,6.425804085249999797e-01
6.210937500000000000e-01,6.707597084749998828e-01,6.628840097124999442e-01,6.467866645124999980e-01
6.250000000000000000e-01,6.761768880999999842e-01,6.679031882000000531e-01,6.509929205000000163e-01
6.289062500000000000e-01,6.810940611250000387e-01,6.725102001999999635e-01,6.549666976999999335e-01
